transaction_id,branch_id,city,date,amount,status
MUM_BR2_93986,MUM_BR2,Mumbai,2025-05-02,6460.48,FAILED
MUM_BR2_94366,MUM_BR2,Mumbai,2025-05-02,5889.77,FAILED
MUM_BR2_45648,MUM_BR2,Mumbai,2025-05-01,8381.61,FAILED
MUM_BR2_68463,MUM_BR2,Mumbai,2025-05-01,7209.71,FAILED
MUM_BR2_17455,MUM_BR2,Mumbai,2025-05-01,6798.06,FAILED
MUM_BR5_29805,MUM_BR5,Mumbai,2025-05-07,6740.95,FAILED
MUM_BR5_75034,MUM_BR5,Mumbai,2025-05-07,425.8,FAILED
MUM_BR5_12208,MUM_BR5,Mumbai,2025-05-06,9167.12,FAILED
MUM_BR5_15424,MUM_BR5,Mumbai,2025-05-05,8755.96,FAILED
MUM_BR5_38159,MUM_BR5,Mumbai,2025-05-05,6442.51,FAILED
MUM_BR5_33126,MUM_BR5,Mumbai,2025-05-04,1850.95,FAILED
MUM_BR5_80776,MUM_BR5,Mumbai,2025-05-03,7173.64,FAILED
MUM_BR5_46617,MUM_BR5,Mumbai,2025-05-03,1545.59,FAILED
MUM_BR5_21068,MUM_BR5,Mumbai,2025-05-03,2875.59,FAILED
MUM_BR5_98738,MUM_BR5,Mumbai,2025-05-03,3173.71,FAILED
MUM_BR5_48284,MUM_BR5,Mumbai,2025-05-02,8217.3,FAILED
MUM_BR5_62561,MUM_BR5,Mumbai,2025-05-02,1056.06,FAILED
MUM_BR5_65056,MUM_BR5,Mumbai,2025-05-01,6287.16,FAILED
MUM_BR5_18698,MUM_BR5,Mumbai,2025-05-01,4089.28,FAILED
MUM_BR5_83734,MUM_BR5,Mumbai,2025-05-01,8354.64,FAILED
MUM_BR3_63343,MUM_BR3,Mumbai,2025-05-07,8174.78,FAILED
MUM_BR3_47322,MUM_BR3,Mumbai,2025-05-07,8538.4,FAILED
MUM_BR3_43433,MUM_BR3,Mumbai,2025-05-07,7777.8,FAILED
MUM_BR3_20861,MUM_BR3,Mumbai,2025-05-06,512.61,FAILED
MUM_BR3_42085,MUM_BR3,Mumbai,2025-05-06,4567.85,FAILED
MUM_BR3_21421,MUM_BR3,Mumbai,2025-05-06,2533.17,FAILED
MUM_BR3_46406,MUM_BR3,Mumbai,2025-05-05,6558.39,FAILED
MUM_BR3_72333,MUM_BR3,Mumbai,2025-05-05,8381.45,FAILED
MUM_BR3_78254,MUM_BR3,Mumbai,2025-05-04,2432.07,FAILED
MUM_BR3_65264,MUM_BR3,Mumbai,2025-05-04,8325.83,FAILED
MUM_BR3_40613,MUM_BR3,Mumbai,2025-05-04,2333.51,FAILED
MUM_BR3_11783,MUM_BR3,Mumbai,2025-05-03,4450.93,FAILED
MUM_BR3_89597,MUM_BR3,Mumbai,2025-05-02,1225.15,FAILED
MUM_BR3_64599,MUM_BR3,Mumbai,2025-05-01,6909.01,FAILED
MUM_BR3_15277,MUM_BR3,Mumbai,2025-05-01,1872.93,FAILED
MUM_BR3_89035,MUM_BR3,Mumbai,2025-05-01,6488.98,FAILED
MUM_BR3_73522,MUM_BR3,Mumbai,2025-05-01,6418.3,FAILED
DEL_BR1_11153,DEL_BR1,Delhi,2025-05-07,6668.72,FAILED
DEL_BR1_86205,DEL_BR1,Delhi,2025-05-05,2361.3,FAILED
DEL_BR1_45289,DEL_BR1,Delhi,2025-05-05,5987.61,FAILED
DEL_BR1_34302,DEL_BR1,Delhi,2025-05-04,5230.25,FAILED
DEL_BR1_73241,DEL_BR1,Delhi,2025-05-03,2824.52,FAILED
DEL_BR1_50381,DEL_BR1,Delhi,2025-05-03,7925.31,FAILED
DEL_BR1_45345,DEL_BR1,Delhi,2025-05-03,963.43,FAILED
DEL_BR1_61303,DEL_BR1,Delhi,2025-05-02,5785.26,FAILED
DEL_BR1_85795,DEL_BR1,Delhi,2025-05-02,5941.59,FAILED
DEL_BR1_34399,DEL_BR1,Delhi,2025-05-01,3444.81,FAILED
DEL_BR4_54634,DEL_BR4,Delhi,2025-05-07,6200.18,FAILED
DEL_BR4_38166,DEL_BR4,Delhi,2025-05-07,9452.34,FAILED
DEL_BR4_99615,DEL_BR4,Delhi,2025-05-06,7123.78,FAILED
DEL_BR4_36017,DEL_BR4,Delhi,2025-05-05,1884.73,FAILED
DEL_BR4_92363,DEL_BR4,Delhi,2025-05-05,1120.13,FAILED
DEL_BR4_11184,DEL_BR4,Delhi,2025-05-05,142.81,FAILED
DEL_BR4_87129,DEL_BR4,Delhi,2025-05-05,5158.08,FAILED
DEL_BR4_63610,DEL_BR4,Delhi,2025-05-05,7158.51,FAILED
DEL_BR4_60044,DEL_BR4,Delhi,2025-05-04,5370.14,FAILED
DEL_BR4_18609,DEL_BR4,Delhi,2025-05-04,6146.68,FAILED
DEL_BR4_92752,DEL_BR4,Delhi,2025-05-04,9882.73,FAILED
DEL_BR4_63516,DEL_BR4,Delhi,2025-05-04,3100.58,FAILED
DEL_BR4_42565,DEL_BR4,Delhi,2025-05-04,7037.92,FAILED
DEL_BR4_66828,DEL_BR4,Delhi,2025-05-03,9156.08,FAILED
DEL_BR4_88366,DEL_BR4,Delhi,2025-05-03,3649.26,FAILED
DEL_BR4_63038,DEL_BR4,Delhi,2025-05-01,7285.41,FAILED
DEL_BR3_14537,DEL_BR3,Delhi,2025-05-07,1253.06,FAILED
DEL_BR3_68037,DEL_BR3,Delhi,2025-05-05,6501.32,FAILED
DEL_BR3_77573,DEL_BR3,Delhi,2025-05-05,2567.94,FAILED
DEL_BR3_71589,DEL_BR3,Delhi,2025-05-04,2747.9,FAILED
DEL_BR3_73726,DEL_BR3,Delhi,2025-05-03,6380.19,FAILED
DEL_BR3_91011,DEL_BR3,Delhi,2025-05-03,6663.24,FAILED
DEL_BR3_25409,DEL_BR3,Delhi,2025-05-03,7208.99,FAILED
DEL_BR3_14474,DEL_BR3,Delhi,2025-05-02,4906.59,FAILED
DEL_BR3_58106,DEL_BR3,Delhi,2025-05-02,4090.13,FAILED
DEL_BR3_98884,DEL_BR3,Delhi,2025-05-02,7875.97,FAILED
DEL_BR3_16945,DEL_BR3,Delhi,2025-05-02,983.58,FAILED
DEL_BR3_21759,DEL_BR3,Delhi,2025-05-01,1469.69,FAILED
DEL_BR3_67629,DEL_BR3,Delhi,2025-05-01,2244.33,FAILED
DEL_BR3_76102,DEL_BR3,Delhi,2025-05-01,4055.56,FAILED
DEL_BR5_14833,DEL_BR5,Delhi,2025-05-07,6990.57,FAILED
DEL_BR5_36229,DEL_BR5,Delhi,2025-05-06,2328.81,FAILED
DEL_BR5_51958,DEL_BR5,Delhi,2025-05-06,1107.91,FAILED
DEL_BR5_51715,DEL_BR5,Delhi,2025-05-06,4772.26,FAILED
DEL_BR5_62451,DEL_BR5,Delhi,2025-05-03,8546.0,FAILED
DEL_BR5_73853,DEL_BR5,Delhi,2025-05-02,8253.85,FAILED
DEL_BR5_89076,DEL_BR5,Delhi,2025-05-02,6755.72,FAILED
DEL_BR5_40137,DEL_BR5,Delhi,2025-05-02,6635.19,FAILED
DEL_BR5_69047,DEL_BR5,Delhi,2025-05-02,9055.49,FAILED
DEL_BR5_95150,DEL_BR5,Delhi,2025-05-01,4275.97,FAILED
DEL_BR5_39530,DEL_BR5,Delhi,2025-05-01,711.28,FAILED
DEL_BR2_75275,DEL_BR2,Delhi,2025-05-06,5497.85,FAILED
DEL_BR2_56146,DEL_BR2,Delhi,2025-05-06,9288.69,FAILED
DEL_BR2_87656,DEL_BR2,Delhi,2025-05-06,5607.22,FAILED
DEL_BR2_78325,DEL_BR2,Delhi,2025-05-05,8379.73,FAILED
DEL_BR2_66492,DEL_BR2,Delhi,2025-05-05,6579.55,FAILED
DEL_BR2_44676,DEL_BR2,Delhi,2025-05-04,429.21,FAILED
DEL_BR2_29911,DEL_BR2,Delhi,2025-05-04,8146.28,FAILED
DEL_BR2_24536,DEL_BR2,Delhi,2025-05-04,5354.62,FAILED
DEL_BR2_24754,DEL_BR2,Delhi,2025-05-04,937.0,FAILED
DEL_BR2_22673,DEL_BR2,Delhi,2025-05-03,3612.19,FAILED
DEL_BR2_30923,DEL_BR2,Delhi,2025-05-03,1233.06,FAILED
DEL_BR2_20493,DEL_BR2,Delhi,2025-05-03,4095.15,FAILED
DEL_BR2_50909,DEL_BR2,Delhi,2025-05-02,8518.16,FAILED
DEL_BR2_29114,DEL_BR2,Delhi,2025-05-02,6835.39,FAILED
DEL_BR2_45121,DEL_BR2,Delhi,2025-05-02,232.42,FAILED
DEL_BR2_14160,DEL_BR2,Delhi,2025-05-02,1918.23,FAILED
DEL_BR2_77888,DEL_BR2,Delhi,2025-05-01,4507.96,FAILED
