transaction_id,branch_id,city,date,amount,status
BAN_BR3_19440,BAN_BR3,Bangalore,2025-05-03,3484.38,SUCCESS
BAN_BR3_11587,BAN_BR3,Bangalore,2025-05-03,6998.26,SUCCESS
BAN_BR3_97704,BAN_BR3,Bangalore,2025-05-03,9111.57,SUCCESS
BAN_BR3_64198,BAN_BR3,Bangalore,2025-05-03,3507.94,SUCCESS
BAN_BR3_37346,BAN_BR3,Bangalore,2025-05-03,6844.81,SUCCESS
BAN_BR3_91062,BAN_BR3,Bangalore,2025-05-03,4011.2,SUCCESS
BAN_BR3_76763,BAN_BR3,Bangalore,2025-05-03,5515.48,SUCCESS
BAN_BR3_80145,BAN_BR3,Bangalore,2025-05-02,2815.87,SUCCESS
BAN_BR3_77199,BAN_BR3,Bangalore,2025-05-02,586.63,SUCCESS
BAN_BR3_79375,BAN_BR3,Bangalore,2025-05-02,9170.07,SUCCESS
BAN_BR3_46452,BAN_BR3,Bangalore,2025-05-02,7564.11,SUCCESS
BAN_BR3_79855,BAN_BR3,Bangalore,2025-05-02,6267.04,SUCCESS
BAN_BR3_46078,BAN_BR3,Bangalore,2025-05-02,2144.07,FAILED
BAN_BR3_58004,BAN_BR3,Bangalore,2025-05-02,217.26,SUCCESS
BAN_BR3_15664,BAN_BR3,Bangalore,2025-05-02,1117.42,SUCCESS
BAN_BR3_94981,BAN_BR3,Bangalore,2025-05-02,2917.98,SUCCESS
BAN_BR3_18283,BAN_BR3,Bangalore,2025-05-02,7277.08,SUCCESS
BAN_BR3_12525,BAN_BR3,Bangalore,2025-05-01,1055.27,SUCCESS
BAN_BR3_12580,BAN_BR3,Bangalore,2025-05-01,6286.78,SUCCESS
BAN_BR3_32289,BAN_BR3,Bangalore,2025-05-01,2463.26,FAILED
BAN_BR3_43138,BAN_BR3,Bangalore,2025-05-01,1486.16,FAILED
BAN_BR3_85937,BAN_BR3,Bangalore,2025-05-01,7729.91,FAILED
BAN_BR3_11315,BAN_BR3,Bangalore,2025-05-01,5496.89,SUCCESS
BAN_BR3_49703,BAN_BR3,Bangalore,2025-05-01,3113.82,SUCCESS
BAN_BR3_37092,BAN_BR3,Bangalore,2025-05-01,6942.19,SUCCESS
BAN_BR3_80340,BAN_BR3,Bangalore,2025-05-01,957.82,SUCCESS
BAN_BR3_46530,BAN_BR3,Bangalore,2025-05-01,8145.38,SUCCESS
