transaction_id,branch_id,city,date,amount,status
BAN_BR4_51933,BAN_BR4,Bangalore,2025-05-04,2803.61,FAILED
BAN_BR4_70762,BAN_BR4,Bangalore,2025-05-04,3375.1,FAILED
BAN_BR4_65914,BAN_BR4,Bangalore,2025-05-04,8013.44,SUCCESS
BAN_BR4_40629,BAN_BR4,Bangalore,2025-05-04,449.19,SUCCESS
BAN_BR4_34027,BAN_BR4,Bangalore,2025-05-04,2420.07,SUCCESS
BAN_BR4_92604,BAN_BR4,Bangalore,2025-05-04,295.57,SUCCESS
BAN_BR4_18697,BAN_BR4,Bangalore,2025-05-04,7997.47,FAILED
BAN_BR4_29986,BAN_BR4,Bangalore,2025-05-04,927.88,SUCCESS
BAN_BR4_49544,BAN_BR4,Bangalore,2025-05-04,9129.67,SUCCESS
BAN_BR4_87848,BAN_BR4,Bangalore,2025-05-04,7034.69,SUCCESS
BAN_BR4_59920,BAN_BR4,Bangalore,2025-05-03,6709.42,SUCCESS
BAN_BR4_13946,BAN_BR4,Bangalore,2025-05-03,6337.74,SUCCESS
BAN_BR4_48385,BAN_BR4,Bangalore,2025-05-03,1337.97,FAILED
BAN_BR4_72160,BAN_BR4,Bangalore,2025-05-03,4392.01,SUCCESS
BAN_BR4_34764,BAN_BR4,Bangalore,2025-05-03,1376.92,SUCCESS
BAN_BR4_74840,BAN_BR4,Bangalore,2025-05-03,7314.66,SUCCESS
BAN_BR4_73996,BAN_BR4,Bangalore,2025-05-03,8552.39,SUCCESS
BAN_BR4_56831,BAN_BR4,Bangalore,2025-05-03,5125.05,SUCCESS
BAN_BR4_33388,BAN_BR4,Bangalore,2025-05-03,7174.99,SUCCESS
BAN_BR4_30914,BAN_BR4,Bangalore,2025-05-03,5355.6,FAILED
BAN_BR4_36631,BAN_BR4,Bangalore,2025-05-02,2877.7,FAILED
BAN_BR4_33639,BAN_BR4,Bangalore,2025-05-02,1856.33,SUCCESS
BAN_BR4_15985,BAN_BR4,Bangalore,2025-05-02,4491.84,SUCCESS
BAN_BR4_88805,BAN_BR4,Bangalore,2025-05-02,6617.3,SUCCESS
BAN_BR4_19058,BAN_BR4,Bangalore,2025-05-02,6645.02,FAILED
BAN_BR4_50248,BAN_BR4,Bangalore,2025-05-02,2750.17,FAILED
BAN_BR4_70738,BAN_BR4,Bangalore,2025-05-02,4185.75,SUCCESS
BAN_BR4_97121,BAN_BR4,Bangalore,2025-05-02,1405.14,FAILED
BAN_BR4_71628,BAN_BR4,Bangalore,2025-05-02,1772.02,SUCCESS
BAN_BR4_96918,BAN_BR4,Bangalore,2025-05-02,3123.05,SUCCESS
BAN_BR4_95956,BAN_BR4,Bangalore,2025-05-01,6783.42,SUCCESS
BAN_BR4_65087,BAN_BR4,Bangalore,2025-05-01,3893.46,SUCCESS
BAN_BR4_40271,BAN_BR4,Bangalore,2025-05-01,7781.01,SUCCESS
BAN_BR4_36499,BAN_BR4,Bangalore,2025-05-01,5165.52,SUCCESS
BAN_BR4_70587,BAN_BR4,Bangalore,2025-05-01,8898.32,FAILED
BAN_BR4_56288,BAN_BR4,Bangalore,2025-05-01,1892.83,FAILED
BAN_BR4_37976,BAN_BR4,Bangalore,2025-05-01,1729.58,FAILED
BAN_BR4_15560,BAN_BR4,Bangalore,2025-05-01,3567.95,SUCCESS
BAN_BR4_84671,BAN_BR4,Bangalore,2025-05-01,4221.29,FAILED
BAN_BR4_25374,BAN_BR4,Bangalore,2025-05-01,1860.28,SUCCESS
